date,v
1954/6/14,334
1954/6/15,336.88
1954/6/16,344.5
1954/6/17,342.82
1954/6/18,343.21
1954/6/21,347.88
1954/6/22,343.66
1954/6/23,345.13
1954/6/24,345
1954/6/25,342.73
1954/6/28,343.42
1954/6/29,343.63
1954/6/30,348.09
1954/7/1,352.86
1954/7/2,352.26
1954/7/5,352.27
1954/7/6,350.52
1954/7/7,349.86
1954/7/8,345.38
1954/7/9,345.75
1954/7/12,344.34
1954/7/13,343.6
1954/7/14,340.35
1954/7/15,340.61
1954/7/16,340.22
1954/7/19,341.7
1954/7/20,340.51
1954/7/21,337.03
1954/7/22,334.02
1954/7/23,332.29
1954/7/26,331.03
1954/7/27,331.85
1954/7/28,329.47
1954/7/29,330.17
1954/7/30,329.22
1954/8/2,330.81
1954/8/3,332.35
1954/8/4,331.56
1954/8/5,330.83
1954/8/6,329.93
1954/8/9,329.44
1954/8/10,334.67
1954/8/11,337.61
1954/8/12,340.09
1954/8/13,341.12
1954/8/16,343.39
1954/8/17,341.98
1954/8/18,342.26
1954/8/19,347.39
1954/8/20,347.25
1954/8/23,345.3
1954/8/24,345.53
1954/8/25,342.28
1954/8/26,339.6
1954/8/27,340.85
1954/8/30,339.92
1954/8/31,345.02
1954/9/1,351.27
1954/9/2,352.73
1954/9/3,352.08
1954/9/6,352.62
1954/9/7,350.03
1954/9/8,350.29
1954/9/9,351.11
1954/9/10,350.99
1954/9/13,347.4
1954/9/14,350.19
1954/9/15,354.35
1954/9/16,358.67
1954/9/17,355.72
1954/9/20,358.7
1954/9/21,357.63
1954/9/22,356.7
1954/9/24,354.91
1954/9/27,347.92
1954/9/28,348.21
1954/9/29,349.91
1954/9/30,351.33
1954/10/1,350.74
1954/10/4,350.85
1954/10/5,348.68
1954/10/6,346.23
1954/10/7,347.61
1954/10/8,346.91
1954/10/11,348.09
1954/10/12,344.03
1954/10/13,341.78
1954/10/14,342.74
1954/10/15,340.55
1954/10/18,337.8
1954/10/19,335.31
1954/10/20,333.57
1954/10/21,334.59
1954/10/22,333.91
1954/10/25,333.49
1954/10/27,333.19
1954/10/28,332.28
1954/10/29,329.04
1954/11/1,330.05
1954/11/2,330.37
1954/11/4,329.72
1954/11/5,328.03
1954/11/8,327.41
1954/11/9,325.49
1954/11/10,321.12
1954/11/11,319.63
1954/11/12,317.53
1954/11/15,316.75
1954/11/16,320
1954/11/17,323.61
1954/11/18,321.75
1954/11/19,321.53
1954/11/22,322.53
1954/11/24,328.36
1954/11/25,332.89
1954/11/26,326.85
1954/11/29,326.11
1954/11/30,326.85
1954/12/1,326.12
1954/12/2,323.86
1954/12/3,324.83
1954/12/6,326.9
1954/12/7,337.57
1954/12/8,341.69
1954/12/9,344.68
1954/12/10,340.17
1954/12/13,337.07
1954/12/14,336.2
1954/12/15,333.77
1954/12/16,331.84
1954/12/17,333.09
1954/12/20,333.21
1954/12/21,335.27
1954/12/22,337.97
1954/12/23,343.26
1954/12/24,347.53
1954/12/27,352.57
1954/12/28,356.09
1955/1/4,361.1
1955/1/5,361.26
1955/1/6,366.93
1955/1/7,365.84
1955/1/10,378.76
1955/1/11,376.7
1955/1/12,374.8
1955/1/13,370.86
1955/1/14,372.92
1955/1/17,372.49
1955/1/18,368.98
1955/1/19,365.85
1955/1/20,368.84
1955/1/21,371.04
1955/1/24,376.26
1955/1/25,375.64
1955/1/26,374.37
1955/1/27,372.8
1955/1/28,370.78
1955/1/31,369.45
1955/2/1,371.61
1955/2/2,375.85
1955/2/3,376.79
1955/2/4,375.34
1955/2/7,378.34
1955/2/8,374.2
1955/2/9,380.28
1955/2/10,380.46
1955/2/11,379.07
1955/2/14,376.76
1955/2/15,374.63
1955/2/16,375.9
1955/2/17,376.09
1955/2/18,375.03
1955/2/21,374.47
1955/2/22,371.14
1955/2/23,372.31
1955/2/24,369.78
1955/2/25,368.24
1955/2/28,366.99
1955/3/1,362.6
1955/3/2,362.28
1955/3/3,360.4
1955/3/4,357.65
1955/3/7,353.8
1955/3/8,355.99
1955/3/9,356.45
1955/3/10,357.15
1955/3/11,356.88
1955/3/14,357.33
1955/3/15,356.31
1955/3/16,355.37
1955/3/17,354.78
1955/3/18,353.76
1955/3/22,351.23
1955/3/23,350.05
1955/3/24,350.88
1955/3/25,354.36
1955/3/28,346.08
1955/3/29,349.19
1955/3/30,349.36
1955/3/31,351.5
1955/4/1,352.31
1955/4/4,353.41
1955/4/5,351.97
1955/4/6,350.7
1955/4/7,350.62
1955/4/8,349.95
1955/4/11,352
1955/4/12,353.43
1955/4/13,354.85
1955/4/14,355.93
1955/4/15,354.98
1955/4/18,353.63
1955/4/19,352.68
1955/4/20,351.85
1955/4/21,350.03
1955/4/22,350.85
1955/4/25,349.76
1955/4/26,347.25
1955/4/27,345.89
1955/4/28,346.19
1955/5/2,345.96
1955/5/4,347.68
1955/5/6,349.66
1955/5/9,352.43
1955/5/10,351.32
1955/5/11,348.74
1955/5/12,349.04
1955/5/13,350.32
1955/5/16,351.77
1955/5/17,350.23
1955/5/18,350.82
1955/5/19,350.98
1955/5/20,351.2
1955/5/23,349.89
1955/5/24,349.49
1955/5/25,347.96
1955/5/26,347.57
1955/5/27,347.69
1955/5/30,348.6
1955/5/31,349.93
1955/6/1,353.19
1955/6/2,354.21
1955/6/3,358.11
1955/6/6,358.41
1955/6/7,360.86
1955/6/8,360.78
1955/6/9,361.2
1955/6/10,360.06
1955/6/13,354.44
1955/6/14,354.35
1955/6/15,352.87
1955/6/16,352.96
1955/6/17,354.3
1955/6/20,353.47
1955/6/21,353.18
1955/6/22,351.37
1955/6/23,350.77
1955/6/24,348.05
1955/6/27,350.26
1955/6/28,348.82
1955/6/29,348.91
1955/6/30,352.47
1955/7/1,352.14
1955/7/4,353.78
1955/7/5,353.82
1955/7/6,355.23
1955/7/7,356.79
1955/7/8,357.46
1955/7/11,356.85
1955/7/12,356.53
1955/7/13,354.07
1955/7/14,353.89
1955/7/15,354.84
1955/7/18,353.49
1955/7/19,352.17
1955/7/20,351.92
1955/7/21,351.52
1955/7/22,351.25
1955/7/25,353.42
1955/7/26,355.4
1955/7/27,356.7
1955/7/28,361.64
1955/7/29,365.69
1955/8/1,365.67
1955/8/2,367.22
1955/8/3,367.37
1955/8/4,370.49
1955/8/5,370.29
1955/8/8,368.4
1955/8/9,369.09
1955/8/10,370.19
1955/8/11,372.98
1955/8/12,375.54
1955/8/15,378.13
1955/8/16,381.07
1955/8/17,380.28
1955/8/18,379.09
1955/8/19,382.41
1955/8/22,383.19
1955/8/23,382.05
1955/8/24,383.71
1955/8/25,387.24
1955/8/26,387.16
1955/8/29,383.11
1955/8/30,384.57
1955/8/31,387.12
1955/9/1,387.46
1955/9/2,389.92
1955/9/5,386.54
1955/9/6,384.18
1955/9/7,384
1955/9/8,384.34
1955/9/9,383.13
1955/9/12,383.55
1955/9/13,385.64
1955/9/14,386.36
1955/9/15,387.2
1955/9/16,389.84
1955/9/19,389.66
1955/9/20,388.79
1955/9/21,388.94
1955/9/22,387.18
1955/9/23,386.45
1955/9/26,385.39
1955/9/27,379.14
1955/9/28,380.11
1955/9/29,383.21
1955/9/30,388.42
1955/10/3,385.57
1955/10/4,387.07
1955/10/5,389.83
1955/10/6,394.56
1955/10/7,397.57
1955/10/10,397.34
1955/10/11,395.69
1955/10/12,401.26
1955/10/13,403.12
1955/10/14,402.44
1955/10/17,407.19
1955/10/18,408.35
1955/10/19,409.88
1955/10/20,410.29
1955/10/21,408
1955/10/24,405.81
1955/10/25,404.57
1955/10/26,404.34
1955/10/27,404.05
1955/10/28,406.87
1955/10/31,409.17
1955/11/1,410.36
1955/11/2,408.49
1955/11/4,405.67
1955/11/7,406.34
1955/11/8,406.18
1955/11/9,400.03
1955/11/10,396.84
1955/11/11,401.24
1955/11/14,402.44
1955/11/15,401.44
1955/11/16,399.25
1955/11/17,400.56
1955/11/18,400.49
1955/11/21,402.53
1955/11/22,403.01
1955/11/24,401.68
1955/11/25,398.89
1955/11/28,394.88
1955/11/29,395.3
1955/11/30,393.28
1955/12/1,398.11
1955/12/2,399.88
1955/12/5,402.09
1955/12/6,401.96
1955/12/7,401.22
1955/12/8,402.42
1955/12/9,405.24
1955/12/12,407.03
1955/12/13,409.06
1955/12/14,410.43
1955/12/15,410.64
1955/12/16,410.63
1955/12/19,412.91
1955/12/20,413.89
1955/12/21,412.77
1955/12/22,412.76
1955/12/23,415.2
1955/12/26,423.19
1955/12/27,422.68
1955/12/28,425.69
1956/1/4,428.59
1956/1/5,427.89
1956/1/6,430.57
1956/1/9,423.26
1956/1/10,426.73
1956/1/11,426.87
1956/1/12,427.38
1956/1/13,427.31
1956/1/16,428.08
1956/1/17,429.02
1956/1/18,431.14
1956/1/19,431.6
1956/1/20,427.33
1956/1/23,424.1
1956/1/24,422.09
1956/1/25,420.14
1956/1/26,422.7
1956/1/27,423.85
1956/1/30,424.25
1956/1/31,423.46
1956/2/1,425.84
1956/2/2,427.93
1956/2/3,430.64
1956/2/6,430.3
1956/2/7,428.02
1956/2/8,425.99
1956/2/9,427.14
1956/2/10,427.57
1956/2/13,426.15
1956/2/14,423.62
1956/2/15,422.5
1956/2/16,423.97
1956/2/17,426.95
1956/2/20,430.56
1956/2/21,430.98
1956/2/22,433.38
1956/2/23,433.17
1956/2/24,433.53
1956/2/27,435.18
1956/2/28,437.61
1956/2/29,439.39
1956/3/1,441.78
1956/3/2,441.58
1956/3/5,440.43
1956/3/6,440.17
1956/3/7,441.74
1956/3/8,444.47
1956/3/9,444.68
1956/3/12,443.22
1956/3/13,442.62
1956/3/14,443.41
1956/3/15,443.01
1956/3/16,442.85
1956/3/19,442.55
1956/3/20,442.01
1956/3/22,441.28
1956/3/23,440.83
1956/3/26,444.25
1956/3/27,447.12
1956/3/28,448.69
1956/3/29,450.21
1956/3/30,454.56
1956/4/2,462.41
1956/4/3,463.85
1956/4/4,458.74
1956/4/5,461.72
1956/4/6,464.4
1956/4/9,468.07
1956/4/10,467.69
1956/4/11,466.58
1956/4/12,471.33
1956/4/13,474.6
1956/4/16,475.86
1956/4/17,471.59
1956/4/18,474.69
1956/4/19,477.95
1956/4/20,478.35
1956/4/23,480.78
1956/4/24,482.71
1956/4/25,474.78
1956/4/26,476.22
1956/4/27,475.23
1956/4/30,473.34
1956/5/1,476.03
1956/5/2,480.03
1956/5/4,482.2
1956/5/7,479.81
1956/5/8,476.72
1956/5/9,475.6
1956/5/10,473.95
1956/5/11,472.94
1956/5/14,472.79
1956/5/15,472.1
1956/5/16,475.73
1956/5/17,476.69
1956/5/18,480.52
1956/5/21,481.27
1956/5/22,484.07
1956/5/23,486.14
1956/5/24,490.02
1956/5/25,488.09
1956/5/28,484.38
1956/5/29,486.04
1956/5/30,486.86
1956/5/31,488.43
1956/6/1,491.03
1956/6/4,493.47
1956/6/5,495.41
1956/6/6,500.7
1956/6/7,497.52
1956/6/8,501.98
1956/6/11,496.92
1956/6/12,497.04
1956/6/13,500.45
1956/6/14,500.49
1956/6/15,503.24
1956/6/18,505.75
1956/6/19,507.09
1956/6/20,509.52
1956/6/21,512.25
1956/6/22,509.98
1956/6/25,511.5
1956/6/26,509.27
1956/6/27,502.96
1956/6/28,502.58
1956/6/29,502.83
1956/7/2,482.87
1956/7/3,485
1956/7/4,488.6
1956/7/5,490.29
1956/7/6,491.18
1956/7/9,492.8
1956/7/10,493.98
1956/7/11,494.61
1956/7/12,499.25
1956/7/13,500.34
1956/7/16,501.6
1956/7/17,502.92
1956/7/18,502.47
1956/7/19,499.66
1956/7/20,497.86
1956/7/23,497.55
1956/7/24,498.44
1956/7/25,499.39
1956/7/26,499.93
1956/7/27,500.41
1956/7/30,501.98
1956/7/31,500.34
1956/8/1,501.43
1956/8/2,502.32
1956/8/3,503.89
1956/8/6,507.31
1956/8/7,506.37
1956/8/8,503.78
1956/8/9,503.15
1956/8/10,502.98
1956/8/13,502.12
1956/8/14,501.86
1956/8/15,500.74
1956/8/16,500.43
1956/8/17,500.22
1956/8/20,503.83
1956/8/21,504.96
1956/8/22,505.83
1956/8/23,504.25
1956/8/24,503.42
1956/8/27,501.3
1956/8/28,499.12
1956/8/29,493.79
1956/8/30,493.86
1956/8/31,493.69
1956/9/3,489.78
1956/9/4,485.4
1956/9/5,486.82
1956/9/6,491.19
1956/9/7,490.82
1956/9/10,486.8
1956/9/11,482.95
1956/9/12,482.7
1956/9/13,482.74
1956/9/14,485.01
1956/9/17,486.33
1956/9/18,486.33
1956/9/19,485.11
1956/9/20,484.47
1956/9/21,487.02
1956/9/24,487.92
1956/9/25,488.11
1956/9/26,483.26
1956/9/27,488.12
1956/9/28,490.55
1956/10/1,492.54
1956/10/2,492.86
1956/10/3,492.33
1956/10/4,490.08
1956/10/5,487.15
1956/10/8,487.78
1956/10/9,489.09
1956/10/10,489.98
1956/10/11,490.49
1956/10/12,493.52
1956/10/15,494.73
1956/10/16,494.23
1956/10/17,494.67
1956/10/18,498.14
1956/10/19,496.43
1956/10/22,495.57
1956/10/23,497.9
1956/10/24,501.53
1956/10/25,505.12
1956/10/26,504.72
1956/10/29,506.32
1956/10/30,508.98
1956/10/31,508.16
1956/11/1,514.1
1956/11/2,520.44
1956/11/5,515.3
1956/11/6,518.16
1956/11/7,513.25
1956/11/8,512.94
1956/11/9,514.78
1956/11/12,519.34
1956/11/13,525.16
1956/11/14,526.58
1956/11/15,534.56
1956/11/16,538.25
1956/11/19,534.88
1956/11/20,544.59
1956/11/21,542.41
1956/11/22,549.42
1956/11/26,544.9
1956/11/27,547.82
1956/11/28,554.96
1956/11/29,550.92
1956/11/30,556.58
1956/12/3,558.3
1956/12/4,562.4
1956/12/5,560.26
1956/12/6,566.3
1956/12/7,562.05
1956/12/10,554.77
1956/12/11,559.43
1956/12/12,558.9
1956/12/13,554.65
1956/12/14,549.74
1956/12/17,542.91
1956/12/18,552.85
1956/12/19,551.53
1956/12/20,551.91
1956/12/21,550
1956/12/24,550.61
1956/12/25,552.06
1956/12/26,551.81
1956/12/27,547.38
1956/12/28,549.14
1957/1/4,549.45
1957/1/7,559.01
1957/1/8,565.77
1957/1/9,563
1957/1/10,568.34
1957/1/11,571.15
1957/1/14,574.2
1957/1/16,577.27
1957/1/17,583.64
1957/1/18,580.86
1957/1/21,586.01
1957/1/22,582.78
1957/1/23,583.86
1957/1/24,578.55
1957/1/25,572.37
1957/1/28,576.39
1957/1/29,575.82
1957/1/30,572.07
1957/1/31,567.78
1957/2/1,568.97
1957/2/4,576.5
1957/2/5,577.05
1957/2/6,582.54
1957/2/7,582.97
1957/2/8,581.49
1957/2/11,585.72
1957/2/12,587.88
1957/2/13,583.39
1957/2/14,585.1
1957/2/15,575.78
1957/2/18,572.56
1957/2/19,562.99
1957/2/20,562.13
1957/2/21,565.29
1957/2/22,565.96
1957/2/25,562.91
1957/2/26,565.63
1957/2/27,570.54
1957/2/28,571.64
1957/3/1,569.75
1957/3/4,570.42
1957/3/5,570.52
1957/3/6,567.28
1957/3/7,564.66
1957/3/8,561.14
1957/3/11,560.88
1957/3/12,562.17
1957/3/13,566.95
1957/3/14,568.17
1957/3/15,566.57
1957/3/18,564.93
1957/3/19,564.94
1957/3/20,567.84
1957/3/22,570.82
1957/3/25,560.27
1957/3/26,567.96
1957/3/27,567.11
1957/3/28,570.32
1957/3/29,581.78
1957/4/1,590.6
1957/4/2,587.33
1957/4/3,585.4
1957/4/4,589.07
1957/4/5,588.32
1957/4/8,584.57
1957/4/9,585.4
1957/4/10,581.03
1957/4/11,581.72
1957/4/12,585.01
1957/4/15,586.14
1957/4/16,585.42
1957/4/17,584.26
1957/4/18,585.24
1957/4/19,585.9
1957/4/22,588.84
1957/4/23,593.47
1957/4/24,594.81
1957/4/25,590.85
1957/4/26,591.91
1957/4/30,589.69
1957/5/1,589.97
1957/5/2,593.56
1957/5/6,590.05
1957/5/7,588.6
1957/5/8,565.65
1957/5/9,554.71
1957/5/10,558.36
1957/5/13,559.39
1957/5/14,550.03
1957/5/15,542.09
1957/5/16,539.76
1957/5/17,534.38
1957/5/20,520.33
1957/5/21,537.26
1957/5/22,532.91
1957/5/23,534.29
1957/5/24,535.45
1957/5/27,527.41
1957/5/28,523.76
1957/5/29,514.34
1957/5/30,512.63
1957/5/31,520.44
1957/6/3,517.19
1957/6/4,517.01
1957/6/5,518.73
1957/6/6,518.85
1957/6/7,518.9
1957/6/10,520.07
1957/6/11,523.28
1957/6/12,524.46
1957/6/13,529.88
1957/6/14,531.68
1957/6/17,530.3
1957/6/18,530.4
1957/6/19,530.69
1957/6/20,531.7
1957/6/21,530.12
1957/6/24,527.76
1957/6/25,525.64
1957/6/26,521.15
1957/6/27,520.83
1957/6/28,522.68
1957/7/1,515.86
1957/7/2,511.81
1957/7/3,505.56
1957/7/4,503.81
1957/7/5,503.96
1957/7/8,507.71
1957/7/9,508.95
1957/7/10,514.75
1957/7/11,515.01
1957/7/12,510.44
1957/7/15,499.13
1957/7/16,495.82
1957/7/17,493.7
1957/7/18,491.2
1957/7/19,489.95
1957/7/22,487.09
1957/7/23,484.92
1957/7/24,478.28
1957/7/25,472.43
1957/7/26,472.7
1957/7/29,477.85
1957/7/30,486.98
1957/7/31,486.16
1957/8/1,488.57
1957/8/2,498.7
1957/8/5,495.7
1957/8/6,497.94
1957/8/7,500.16
1957/8/8,499.33
1957/8/9,504.83
1957/8/12,503.71
1957/8/13,502.64
1957/8/14,506.56
1957/8/15,512.86
1957/8/16,512.16
1957/8/19,513.86
1957/8/20,517.05
1957/8/21,522.67
1957/8/22,520.03
1957/8/23,518.79
1957/8/26,522.65
1957/8/27,528.34
1957/8/28,528.82
1957/8/29,530.54
1957/8/30,529.49
1957/9/2,526.52
1957/9/3,528.35
1957/9/4,533.05
1957/9/5,537.2
1957/9/6,537.85
1957/9/9,538.44
1957/9/10,538.87
1957/9/11,539.57
1957/9/12,535.91
1957/9/13,532.78
1957/9/16,529.1
1957/9/17,532.54
1957/9/18,532.13
1957/9/19,529.84
1957/9/20,531.17
1957/9/24,532.22
1957/9/25,529.21
1957/9/26,523.13
1957/9/27,527.12
1957/9/30,529.35
1957/10/1,534.39
1957/10/2,533.99
1957/10/3,539.59
1957/10/4,537.98
1957/10/7,530.07
1957/10/8,529.97
1957/10/9,516.98
1957/10/10,517.34
1957/10/11,508.82
1957/10/14,506.03
1957/10/15,518.28
1957/10/16,517.78
1957/10/17,517.58
1957/10/18,516.46
1957/10/21,511.28
1957/10/22,508.81
1957/10/23,507.86
1957/10/24,509.18
1957/10/25,508.58
1957/10/28,510.38
1957/10/29,510.03
1957/10/30,509.77
1957/10/31,510.81
1957/11/1,515.4
1957/11/4,513.46
1957/11/5,511.79
1957/11/6,511.82
1957/11/7,512.53
1957/11/8,511.13
1957/11/11,507.7
1957/11/12,507.58
1957/11/13,503.18
1957/11/14,499.43
1957/11/15,504.82
1957/11/18,501.49
1957/11/19,497.2
1957/11/20,497.62
1957/11/21,499.01
1957/11/22,501.02
1957/11/25,500.87
1957/11/26,499.27
1957/11/27,494.03
1957/11/28,491.72
1957/11/29,489.7
1957/12/2,494.01
1957/12/3,494.88
1957/12/4,493.35
1957/12/5,492.38
1957/12/6,493.91
1957/12/9,498.2
1957/12/10,497.57
1957/12/11,498.79
1957/12/12,503.03
1957/12/13,502.25
1957/12/16,500.13
1957/12/17,492.97
1957/12/18,491.61
1957/12/19,486.77
1957/12/20,484.21
1957/12/23,485.25
1957/12/24,484.04
1957/12/25,481.78
1957/12/26,472.58
1957/12/27,471.53
1958/1/6,481.61
1958/1/7,492.2
1958/1/8,495.05
1958/1/9,500.36
1958/1/10,503.35
1958/1/13,511.37
1958/1/14,513.49
1958/1/16,513.03
1958/1/17,511.53
1958/1/20,504.76
1958/1/21,503.16
1958/1/22,504.07
1958/1/23,505.64
1958/1/24,507.71
1958/1/27,512.27
1958/1/28,514.29
1958/1/29,518.56
1958/1/30,524.25
1958/1/31,522.7
1958/2/3,530.15
1958/2/4,524.58
1958/2/5,531.33
1958/2/6,530.75
1958/2/7,525.79
1958/2/10,525.13
1958/2/11,527.68
1958/2/12,526.91
1958/2/13,528.84
1958/2/14,530.73
1958/2/17,533.85
1958/2/18,531.96
1958/2/19,529.83
1958/2/20,525.45
1958/2/21,526.44
1958/2/24,528.58
1958/2/25,530.38
1958/2/26,532.8
1958/2/27,528.47
1958/2/28,528.16
1958/3/3,526.07
1958/3/4,523.3
1958/3/5,525.54
1958/3/6,529.53
1958/3/7,531.19
1958/3/10,536.46
1958/3/11,537.85
1958/3/12,536.73
1958/3/13,539.31
1958/3/14,534.29
1958/3/17,532.07
1958/3/18,528.88
1958/3/19,525.48
1958/3/20,522.22
1958/3/24,524.51
1958/3/25,523.55
1958/3/26,524.09
1958/3/27,516.64
1958/3/28,522.49
1958/3/31,529.98
1958/4/1,529.73
1958/4/2,531.32
1958/4/3,533.85
1958/4/4,542.76
1958/4/7,546.43
1958/4/8,544.12
1958/4/9,543.15
1958/4/10,541.72
1958/4/11,539.29
1958/4/14,539.58
1958/4/15,538.13
1958/4/16,539.22
1958/4/17,541.86
1958/4/18,547.2
1958/4/21,553.1
1958/4/22,556.47
1958/4/23,555.84
1958/4/24,557.1
1958/4/25,557.62
1958/4/28,558.31
1958/4/30,556.57
1958/5/1,561.05
1958/5/2,563.63
1958/5/6,556.73
1958/5/7,560.71
1958/5/8,564.39
1958/5/9,565.95
1958/5/12,563.14
1958/5/13,564.4
1958/5/14,564.02
1958/5/15,558.97
1958/5/16,555.27
1958/5/19,557.61
1958/5/20,558.95
1958/5/21,559.44
1958/5/22,562.26
1958/5/23,560.93
1958/5/26,556.11
1958/5/27,556.64
1958/5/28,555.91
1958/5/29,556.08
1958/5/30,559.97
1958/6/2,565.14
1958/6/3,566.39
1958/6/4,565.24
1958/6/5,569.31
1958/6/6,567.75
1958/6/9,566.96
1958/6/10,565.5
1958/6/11,567.1
1958/6/12,569.2
1958/6/13,571.98
1958/6/16,573.72
1958/6/17,574.71
1958/6/18,579.13
1958/6/19,584.59
1958/6/20,581.1
1958/6/23,583.96
1958/6/24,580.36
1958/6/25,578.99
1958/6/26,578.29
1958/6/27,582.36
1958/6/30,584.42
1958/7/1,586.56
1958/7/2,584.18
1958/7/3,578.27
1958/7/4,566.59
1958/7/7,579.24
1958/7/8,574.62
1958/7/9,568.63
1958/7/10,566.27
1958/7/11,569.34
1958/7/14,566.19
1958/7/15,564.15
1958/7/16,574.43
1958/7/17,571.71
1958/7/18,572.69
1958/7/21,571.4
1958/7/22,570.52
1958/7/23,568.91
1958/7/24,566.71
1958/7/25,563.53
1958/7/28,564.04
1958/7/29,570.18
1958/7/30,570.53
1958/7/31,571.6
1958/8/1,573.71
1958/8/4,575.77
1958/8/5,572.72
1958/8/6,575.27
1958/8/7,574.1
1958/8/8,579.93
1958/8/11,581.34
1958/8/12,582.98
1958/8/13,581.59
1958/8/14,585.49
1958/8/15,587.02
1958/8/18,586.8
1958/8/19,591.83
1958/8/20,594.75
1958/8/21,593.01
1958/8/22,589.58
1958/8/25,593.76
1958/8/26,592.64
1958/8/27,590.71
1958/8/28,589.72
1958/8/29,590.43
1958/9/1,588.06
1958/9/2,585.76
1958/9/3,590.1
1958/9/4,593.39
1958/9/5,593.7
1958/9/8,592.92
1958/9/9,592.3
1958/9/10,592.19
1958/9/11,589.06
1958/9/12,590.85
1958/9/15,590.79
1958/9/16,590.81
1958/9/17,584.07
1958/9/18,588.54
1958/9/19,590.46
1958/9/22,588.36
1958/9/24,581.75
1958/9/25,585.21
1958/9/26,577.92
1958/9/29,584.4
1958/9/30,586.2
1958/10/1,588.63
1958/10/2,592.04
1958/10/3,594.81
1958/10/6,600.13
1958/10/7,603.68
1958/10/8,601.99
1958/10/9,605.12
1958/10/10,604.57
1958/10/13,605.14
1958/10/14,609.49
1958/10/15,607.84
1958/10/16,607.41
1958/10/17,609.94
1958/10/20,609.26
1958/10/21,608.15
1958/10/22,605.75
1958/10/23,608.83
1958/10/24,606.95
1958/10/27,601.29
1958/10/28,601.64
1958/10/29,607.99
1958/10/30,605.7
1958/10/31,607.72
1958/11/4,614.82
1958/11/5,616.75
1958/11/6,624.06
1958/11/7,621.63
1958/11/10,620.38
1958/11/11,614.01
1958/11/12,618.84
1958/11/13,622.33
1958/11/14,619.01
1958/11/17,616.52
1958/11/18,619.52
1958/11/19,624.43
1958/11/20,625.41
1958/11/21,626.69
1958/11/24,632.8
1958/11/25,628.65
1958/11/26,625.92
1958/11/27,622.22
1958/11/28,623.99
1958/12/1,629.77
1958/12/2,632.97
1958/12/3,636.4
1958/12/4,638.69
1958/12/5,637.42
1958/12/8,640.51
1958/12/9,643.13
1958/12/10,646.54
1958/12/11,649.21
1958/12/12,650.78
1958/12/15,648.61
1958/12/16,654.41
1958/12/17,654.44
1958/12/18,653.73
1958/12/19,650.82
1958/12/22,655.72
1958/12/23,655.92
1958/12/24,656.78
1958/12/25,661.69
1958/12/26,664.48
1959/1/5,671.28
1959/1/6,675.27
1959/1/7,671.71
1959/1/8,670.59
1959/1/9,664.69
1959/1/12,670.45
1959/1/13,668.63
1959/1/14,671.14
1959/1/16,668.88
1959/1/19,674.72
1959/1/20,676.42
1959/1/21,677.66
1959/1/22,680.32
1959/1/23,682.32
1959/1/26,681.25
1959/1/27,679.65
1959/1/28,680.66
1959/1/29,684.19
1959/1/30,689.53
1959/2/2,692.2
1959/2/3,693.6
1959/2/4,692.17
1959/2/5,694.78
1959/2/6,689.97
1959/2/9,699.42
1959/2/10,699.73
1959/2/11,704.3
1959/2/12,703.04
1959/2/13,696.96
1959/2/16,696.32
1959/2/17,699.77
1959/2/18,705.48
1959/2/19,707.03
1959/2/20,711.1
1959/2/23,717.82
1959/2/24,714.9
1959/2/25,716.12
1959/2/26,716.47
1959/2/27,716.19
1959/3/2,727.81
1959/3/3,721.15
1959/3/4,727.84
1959/3/5,724.76
1959/3/6,727.81
1959/3/9,736.07
1959/3/10,736.76
1959/3/11,734.63
1959/3/12,739.05
1959/3/13,744.59
1959/3/16,742.33
1959/3/17,743.86
1959/3/18,745.76
1959/3/19,747.46
1959/3/20,749.43
1959/3/23,750.63
1959/3/24,751.64
1959/3/25,751.01
1959/3/26,749.88
1959/3/27,747.78
1959/3/30,759.42
1959/3/31,764.85
1959/4/1,763.6
1959/4/2,766.82
1959/4/3,767.78
1959/4/6,769.06
1959/4/7,773.39
1959/4/8,768.94
1959/4/9,759.75
1959/4/13,764.5
1959/4/14,763.35
1959/4/15,761.46
1959/4/16,751.5
1959/4/17,754.41
1959/4/20,746.15
1959/4/21,738.65
1959/4/22,739.42
1959/4/23,737.56
1959/4/24,744.15
1959/4/27,738.82
1959/4/28,740.37
1959/4/30,745.68
1959/5/1,749.94
1959/5/4,757.46
1959/5/6,757.45
1959/5/7,762.97
1959/5/8,762.9
1959/5/11,768.75
1959/5/12,771.79
1959/5/13,778.54
1959/5/14,781.94
1959/5/15,783.62
1959/5/18,773.34
1959/5/19,781.53
1959/5/20,780.4
1959/5/21,782.43
1959/5/22,780.06
1959/5/25,783.8
1959/5/26,786.17
1959/5/27,793.57
1959/5/28,799.3
1959/5/29,796.19
1959/6/1,802.13
1959/6/2,808.3
1959/6/3,808.61
1959/6/4,806.53
1959/6/5,809.77
1959/6/8,806.64
1959/6/9,814.84
1959/6/10,813.16
1959/6/11,821.38
1959/6/12,812.31
1959/6/15,808.78
1959/6/16,815.78
